,loss,ema_loss,accuracy,learning_rate
321,7.480772495269775,7.891374326280481,0.0595703125,8.025e-05
322,7.503665924072266,7.887497242258398,0.060791015625,8.05e-05
323,7.537657260894775,7.883998842444762,0.066650390625,8.075e-05
324,7.585384845733643,7.881012702477651,0.052490234375,8.1e-05
325,7.610790252685547,7.87831047797973,0.071044921875,8.125e-05
326,7.54338264465332,7.8749611996464655,0.06884765625,8.15e-05
327,7.509015083312988,7.871301738483131,0.0634765625,8.175000000000001e-05
328,7.569258213043213,7.868281303228732,0.060302734375,8.2e-05
329,7.528872489929199,7.864887215095737,0.065185546875,8.225000000000001e-05
330,7.54408073425293,7.861679150287309,0.05908203125,8.25e-05
331,7.412948608398437,7.857191844868421,0.065185546875,8.275e-05
332,7.373134136199951,7.852351267781736,0.077392578125,8.3e-05
333,7.572591781616211,7.849553672920081,0.058349609375,8.325e-05
334,7.613328456878662,7.847191420759667,0.0595703125,8.350000000000001e-05
335,7.705442428588867,7.845773930837958,0.065185546875,8.375e-05
336,7.505863189697266,7.8423748234265505,0.066650390625,8.400000000000001e-05
337,7.551661491394043,7.8394676901062255,0.065185546875,8.425e-05
338,7.4902567863464355,7.835975581068627,0.07275390625,8.450000000000001e-05
339,7.398004055023193,7.831595865808173,0.064208984375,8.475e-05
340,7.362923622131348,7.826909143371404,0.069091796875,8.5e-05
341,7.505627632141113,7.823696328259101,0.0703125,8.525000000000001e-05
342,7.513094902038574,7.820590313996895,0.082275390625,8.55e-05
343,7.480470657348633,7.817189117430413,0.068603515625,8.575000000000001e-05
344,7.385675430297852,7.812873980559087,0.075439453125,8.6e-05
345,7.422999382019043,7.808975234573687,0.068359375,8.625000000000001e-05
346,7.397968292236328,7.804865165150313,0.08154296875,8.65e-05
347,7.5324859619140625,7.8021413731179505,0.067138671875,8.675000000000001e-05
348,7.399620532989502,7.798116164716666,0.06494140625,8.700000000000001e-05
349,7.555622100830078,7.7956912240778,0.068603515625,8.725e-05
350,7.391610145568848,7.791650413292711,0.07373046875,8.750000000000001e-05
351,7.50469970703125,7.788780906230096,0.060546875,8.775e-05
352,7.548554420471191,7.786378641372507,0.066162109375,8.8e-05
353,7.389690399169922,7.782411758950482,0.06884765625,8.824999999999999e-05
354,7.314694881439209,7.777734590175369,0.078857421875,8.85e-05
355,7.397246360778809,7.773929707881403,0.076171875,8.874999999999999e-05
356,7.434118270874023,7.770531593511329,0.070556640625,8.9e-05
357,7.407620429992676,7.7669024818761425,0.07275390625,8.925e-05
358,7.32073974609375,7.762440854518319,0.073486328125,8.95e-05
359,7.621475219726563,7.761031198170401,0.06884765625,8.975e-05
360,7.503370761871338,7.75845459380741,0.069580078125,8.999999999999999e-05
361,7.53348445892334,7.75620489245857,0.064208984375,9.025e-05
362,7.49105167388916,7.753553360272876,0.073486328125,9.05e-05
363,7.4494309425354,7.750512136095501,0.0732421875,9.075e-05
364,7.51457405090332,7.748152755243579,0.064697265625,9.1e-05
365,7.383717536926269,7.744508403060405,0.070068359375,9.125e-05
366,7.406320571899414,7.741126524748796,0.0771484375,9.15e-05
367,7.402899742126465,7.737744256922573,0.069580078125,9.175e-05
368,7.460073947906494,7.734967553832412,0.0751953125,9.2e-05
369,7.657344341278076,7.734191321706869,0.063720703125,9.225e-05
370,7.425461769104004,7.731104026180841,0.076171875,9.25e-05
371,7.483976364135742,7.728632749560389,0.070556640625,9.275e-05
372,7.430343151092529,7.72564985357571,0.069091796875,9.3e-05
373,7.356307029724121,7.721956425337194,0.0712890625,9.325e-05
374,7.466033935546875,7.719397200439291,0.07373046875,9.35e-05
375,7.679766654968262,7.719000894984581,0.065673828125,9.375e-05
376,7.431459903717041,7.716125485071905,0.06640625,9.4e-05
377,7.454156875610352,7.713505798977289,0.070068359375,9.425e-05
378,7.374772548675537,7.710118466474271,0.07421875,9.45e-05
379,7.398828506469727,7.707005566874225,0.076904296875,9.475e-05
380,7.46048641204834,7.7045403753259665,0.07373046875,9.5e-05
381,7.301046848297119,7.700505440055679,0.0810546875,9.525e-05
382,7.382368087768555,7.697324066532808,0.070068359375,9.55e-05
383,7.335366725921631,7.693704493126696,0.07958984375,9.575e-05
384,7.43659782409668,7.691133426436396,0.072509765625,9.6e-05
385,7.366350173950195,7.687885593911535,0.0751953125,9.625e-05
386,7.480461120605469,7.685811349178474,0.0625,9.65e-05
387,7.367560386657715,7.682628839553266,0.071044921875,9.675e-05
388,7.525211811065674,7.6810546692683905,0.074951171875,9.7e-05
389,7.333402633666992,7.677578148912376,0.079345703125,9.725e-05
390,7.342566013336182,7.674228027556614,0.07275390625,9.75e-05
391,7.535636901855469,7.672842116299602,0.0751953125,9.775e-05
392,7.44393253326416,7.670553020469248,0.0751953125,9.8e-05
393,7.325654029846191,7.667104030563017,0.078125,9.825e-05
394,7.56392240524292,7.666072214309816,0.072021484375,9.85e-05
395,7.463103771209717,7.664042529878815,0.08154296875,9.875e-05
396,7.408608436584473,7.661488188945871,0.078125,9.9e-05
397,7.526004791259766,7.66013335496901,0.077392578125,9.925e-05
398,7.37201738357544,7.657252195255074,0.072998046875,9.95e-05
399,7.515146255493164,7.655831135857455,0.0751953125,9.975e-05
400,7.291701316833496,7.652189837667216,0.06787109375,0.0001
401,7.224196910858154,7.647909908399125,0.077880859375,0.00010025
402,7.473824501037598,7.64616905432551,0.071533203125,0.0001005
403,7.242191314697266,7.642129276929227,0.084716796875,0.00010075
404,7.348293781280518,7.63919092197274,0.072021484375,0.000101
405,7.397000312805176,7.636769015881065,0.0849609375,0.00010125
406,7.431849002838135,7.6347198157506355,0.077392578125,0.0001015
407,7.430199146270752,7.632674609055837,0.07666015625,0.00010175
408,7.4238667488098145,7.630586530453376,0.076904296875,0.000102
409,7.316621780395508,7.627446882952798,0.077392578125,0.00010225
410,7.367579460144043,7.6248482087247105,0.076171875,0.0001025
411,7.427482604980469,7.622874552687268,0.074462890625,0.00010275
412,7.310105800628662,7.6197468651666815,0.0791015625,0.000103
413,7.324063301086426,7.616790029525879,0.078857421875,0.00010325
414,7.344583034515381,7.614067959575774,0.080810546875,0.0001035
415,7.41352653503418,7.612062545330358,0.069580078125,0.00010375
416,7.295080184936523,7.608892721726419,0.07958984375,0.000104
417,7.472615718841553,7.60752995169757,0.07763671875,0.00010425
418,7.381674766540527,7.605271399845999,0.073486328125,0.0001044999999999
419,7.364693641662598,7.602865622264165,0.076416015625,0.00010475
420,7.344987869262695,7.600286844734151,0.0791015625,0.0001049999999999
421,7.549215316772461,7.599776129454534,0.076171875,0.00010525
422,7.318316459655762,7.596961532756546,0.0830078125,0.0001055
423,7.517143726348877,7.596163354692469,0.07568359375,0.00010575
424,7.379073143005371,7.593992452575598,0.076904296875,0.000106
425,7.287776947021484,7.590930297520057,0.08203125,0.00010625
426,7.441766738891602,7.589438661933772,0.074462890625,0.0001065
